"ngram","document_abstract_id"
"national energy policy",231106100003
"national policy",231106100003
"renewable energy",231106100003
"sustainable development",231106100003
"absorber plate",231106100005
"back side",231106100005
"compound parabolic concentrator",231106100005
"double-pass collector",231106100005
"energy balance equation",231106100005
"flow air",231106100005
"heat transfer",231106100005
"hybrid photovoltaic/thermal",231106100005
"operating condition",231106100005
"photovoltaic-thermal collector",231106100005
"power production",231106100005
"prototype collector",231106100005
"radiation intensity",231106100005
"solar air collector",231106100005
"solar cell",231106100005
"bipolar plate",231158700002
"chemical property",231158700002
"coated sheet",231158700002
"fuel cell",231158700002
"fuel gas",231158700002
"hydrogen energy",231158700002
"international association",231158700002
"key component",231158700002
"membrane cell",231158700002
"metallic sheet",231158700002
"multifunctional character",231158700002
"PEM fuel cell stack",231158700002
"physical property",231158700002
"polymer composite",231158700002
"proton exchange membrane",231158700002
"suitable material",231158700002
"vigorous effort",231158700002
"acceptable resistance",231158700008
"bipolar plate",231158700008
"cell plate",231158700008
"conductive layer",231158700008
"contact resistance",231158700008
"cyclic voltammetry",231158700008
"fuel cell operating condition",231158700008
"fuel plate",231158700008
"hydrogen energy",231158700008
"improve corrosion resistance",231158700008
"international association",231158700008
"membrane electrode assembly",231158700008
"metal dissolution",231158700008
"metal oxide formation",231158700008
"PEM fuel cell condition",231158700008
"plate steel",231158700008
"polypyrrole ppy",231158700008
"proton exchange membrane",231158700008
"resistant layer",231158700008
"stainless steel",231158700008
"stainless steel plate",231158700008
"anti-reflection coating",231170500003
"cds buffer layer",231170500003
"cell structure",231170500003
"copper indium sulfide",231170500003
"moderate voltage",231170500003
"open circuit voltage",231170500003
"short circuit density",231170500003
"solar cell",231170500003
"electricity market",231199600003
"electricity operation",231199600003
"flexible market",231199600003
"hourly prediction",231199600003
"market cost",231199600003
"market operation",231199600003
"nordic country",231199600003
"power producer",231199600003
"real datum",231199600003
"wind power",231199600003
"wind power producer",231199600003
"carbon dioxide emission",231199600004
"density function",231199600004
"marginal damage cost",231199600004
"probability density",231199600004
"smaller uncertainty",231199600004
"standard assumption",231199600004
"consistent framework",231199600009
"innovation chain",231199600009
"innovation system",231199600009
"move technology",231199600009
"policy framework",231199600009
"policy recommendation",231199600009
"positive expectation",231199600009
"renewable energy technology",231199600009
"stable framework",231199600009
"stage technology",231199600009
"sustainable technology",231199600009
"sustained investment",231199600009
"systemic process",231199600009
"biomass combustion",231199600011
"broader range",231199600011
"common system",231199600011
"district-heating system",231199600011
"electricity market",231199600011
"electricity price",231199600011
"electricity supply",231199600011
"future market",231199600011
"gas-fired power",231199600011
"investment incentive",231199600011
"nordic country",231199600011
"retail electricity price",231199600011
"short run",231199600011
"supply system",231199600011
"tradable green certificate",231199600011
"tradable permit",231199600011
"true plant",231199600011
"commercial program",231238500004
"design problem",231238500004
"economical advantage",231238500004
"genetic algorithm",231238500004
"heuristic technique",231238500004
"hybrid optimisation",231238500004
"hybrid system",231238500004
"load demand",231238500004
"non-linear characteristic",231238500004
"operation control",231238500004
"photovoltaic energy",231238500004
"photovoltaic system",231238500004
"pv-diesel system",231238500004
"solar irradiation",231238500004
"stand-alone system",231238500004
"uncertain renewable energy supplies",231238500004
"worst-case condition",231238500004
"ARMA model",231238500007
"autoregressive move average process",231238500007
"average wind",231238500007
"daily evolution",231238500007
"hourly wind",231238500007
"non-gaussian nature",231238500007
"non-stationary nature",231238500007
"original series",231238500007
"persistence model",231238500007
"root mean square error",231238500007
"short term",231238500007
"topographic characteristic",231238500007
"wind speed distribution",231238500007
"1st generation",231238500008
"3-junction cell",231238500008
"bottom cell",231238500008
"concentrator iii-v compound cell",231238500008
"concentrator ingap/ingaas/ge 3-junction solar cell module",231238500008
"concentrator solar cell",231238500008
"conventional layer",231238500008
"conversion efficiency",231238500008
"crystalline cell",231238500008
"double junction",231238500008
"efficiency cell",231238500008
"energy loss",231238500008
"future prospects",231238500008
"gaa layer",231238500008
"generation solar cell",231238500008
"grid structure",231238500008
"high-efficiency ingap/ingaas/ge 3-junction cell",231238500008
"high-efficiency module",231238500008
"ingap/ingaas/ge cell",231238500008
"large-area module",231238500008
"low-cost module",231238500008
"middle cell",231238500008
"optical loss fresnel lens",231238500008
"output power",231238500008
"output power concentrator module",231238500008
"r&d activity",231238500008
"series resistance",231238500008
"solar cell",231238500008
"solar cell module",231238500008
"structure cell",231238500008
"technology development",231238500008
"terrestrial application",231238500008
"thermal module",231238500008
"thin-film solar cell",231238500008
"tunnel junction",231238500008
"carbon dioxide concentration",231304000002
"carbon dioxide separation",231304000002
"chemical approach",231304000002
"chemical loop combustion",231304000002
"co2 separation",231304000002
"extensive list",231304000002
"fuel gas stream",231304000002
"fundamental mechanism",231304000002
"future research direction",231304000002
"hydrogen separation",231304000002
"mixed film",231304000002
"proton conductor",231304000002
"selective membrane",231304000002
"anhydrous condition",231304000003
"carbon dioxide adsorption",231304000003
"co2 adsorption",231304000003
"co2 adsorption capacity",231304000003
"co2 capacity",231304000003
"cylindrical pore",231304000003
"hybrid product",231304000003
"mesoporous silica substrate",231304000003
"pore model",231304000003
"reversible capacity",231304000003
"substantial capacity",231304000003
"substrate morphology",231304000003
"suitable product",231304000003
"surface functionalisation",231304000003
"surface modification",231304000003
"carbon dioxide",231304000004
"co2 concentration",231304000004
"improved capacity",231304000004
"mesoporous silica material",231304000004
"primary amine",231304000004
"secondary amine",231304000004
"simulated flue gas stream",231304000004
"solid sorbent",231304000004
"stronger affinity",231304000004
"uniform pore size",231304000004
"adsorb amount",231304000005
"adsorb co2",231304000005
"adsorption separation",231304000005
"co2 adsorption",231304000005
"co2 adsorption/desorption",231304000005
"cyclic operation",231304000005
"flue gas",231304000005
"mesoporous molecular sieve",231304000005
"molecular basket",231304000005
"natural gas",231304000005
"natural gas-fired boiler",231304000005
"simulated flue gas",231304000005
"activate carbon",231304000007
"adsorb amount",231304000007
"adsorption capacity",231304000007
"adsorption temperature",231304000007
"co2 adsorption capacity",231304000007
"co2 capacity",231304000007
"co2 capture",231304000007
"co2 capture capacity",231304000007
"co2 process",231304000007
"continuous rise",231304000007
"develop porous structure",231304000007
"heat treatment",231304000007
"nh3 treatment",231304000007
"physisorption process",231304000007
"porous material",231304000007
"porous structure",231304000007
"solid yield",231304000007
"steady rise",231304000007
"steam activation",231304000007
"suitable candidate",231304000007
"surface chemistry",231304000007
"surface property",231304000007
"advanced process",231304000008
"alkali carbonate",231304000008
